19/08/2008	, 8.66
20/08/2008	, 8.69
21/08/2008	, 8.685
22/08/2008	, 8.675
25/08/2008	, 8.6775
26/08/2008	, 8.675
27/08/2008	, 8.65
28/08/2008	, 8.645
29/08/2008	, 8.66
01/09/2008	, 8.66
02/09/2008	, 8.665
03/09/2008	, 8.66
04/09/2008	, 8.66
05/09/2008	, 8.66
08/09/2008	, 8.66
09/09/2008	, 8.665
10/09/2008	, 8.655
11/09/2008	, 8.66
12/09/2008	, 8.665
15/09/2008	, 8.66
17/09/2008	, 8.655
18/09/2008	, 8.65
19/09/2008	, 8.65
22/09/2008	, 8.66
23/09/2008	, 8.66
24/09/2008	, 8.66
25/09/2008	, 8.6725
26/09/2008	, 8.68
29/09/2008	, 8.655
30/09/2008	, 8.655
01/10/2008	, 8.67
02/10/2008	, 8.68
03/10/2008	, 8.665
06/10/2008	, 8.67
07/10/2008	, 8.6725
08/10/2008	, 8.665
09/10/2008	, 8.67
10/10/2008	, 8.66
13/10/2008	, 8.68
14/10/2008	, 8.68
15/10/2008	, 8.66
16/10/2008	, 8.66
17/10/2008	, 8.655
20/10/2008	, 8.6925
21/10/2008	, 8.7125
22/10/2008	, 8.68
23/10/2008	, 8.685
24/10/2008	, 8.685
27/10/2008	, 8.685
28/10/2008	, 8.7
29/10/2008	, 8.675
30/10/2008	, 8.6575
31/10/2008	, 8.6975
03/11/2008	, 8.73
04/11/2008	, 8.74
05/11/2008	, 8.725
06/11/2008	, 8.73
07/11/2008	, 8.715
10/11/2008	, 8.735
11/11/2008	, 8.75
12/11/2008	, 8.72
13/11/2008	, 8.7475
14/11/2008	, 8.72
18/11/2008	, 8.745
19/11/2008	, 8.72
20/11/2008	, 8.74
21/11/2008	, 8.755
24/11/2008	, 8.7275
25/11/2008	, 8.765
26/11/2008	, 8.72
27/11/2008	, 8.73
28/11/2008	, 8.73
01/12/2008	, 8.72
02/12/2008	, 8.77
03/12/2008	, 8.8
04/12/2008	, 8.745
05/12/2008	, 8.77
08/12/2008	, 8.7875
09/12/2008	, 8.7325
10/12/2008	, 8.74
11/12/2008	, 8.77
15/12/2008	, 8.745
16/12/2008	, 8.75
17/12/2008	, 8.7525
18/12/2008	, 8.75
19/12/2008	, 8.715
22/12/2008	, 8.7375
23/12/2008	, 8.705
24/12/2008	, 8.725
26/12/2008	, 8.74
29/12/2008	, 8.7061
30/12/2008	, 8.6835
31/12/2008	, 8.6886
02/01/2009	, 8.7018
05/01/2009	, 8.7075
06/01/2009	, 8.7
07/01/2009	, 8.7
08/01/2009	, 8.69
09/01/2009	, 8.685
12/01/2009	, 8.665
13/01/2009	, 8.645
14/01/2009	, 8.636
15/01/2009	, 8.6125
16/01/2009	, 8.585
19/01/2009	, 8.1875
20/01/2009	, 8.16
21/01/2009	, 8.155
22/01/2009	, 8.15
23/01/2009	, 8.1325
26/01/2009	, 8.1368
27/01/2009	, 8.13
28/01/2009	, 8.1255
29/01/2009	, 8.1
30/01/2009	, 8.105
03/02/2009	, 8.1
04/02/2009	, 8.075
05/02/2009	, 8.0375
06/02/2009	, 8.01
09/02/2009	, 7.97
10/02/2009	, 7.975
11/02/2009	, 7.945
12/02/2009	, 7.935
13/02/2009	, 7.935
16/02/2009	, 7.9093
17/02/2009	, 7.885
18/02/2009	, 7.84
19/02/2009	, 7.835
20/02/2009	, 7.8
23/02/2009	, 7.915
24/02/2009	, 7.89
25/02/2009	, 7.92
26/02/2009	, 7.91
27/02/2009	, 7.9085
